,transaction_logistic_pharmacy_id,drug_id,quantity
15559,GB61XZOA93842232486030,drug22155948,183
15560,GB61XZOA93842232486030,drug68272647,852
15561,GB61XZOA93842232486030,drug37858179,862
15562,GB61XZOA93842232486030,drug51423551,295
15563,GB61XZOA93842232486030,drug78279223,233
15564,GB61XZOA93842232486030,drug73216940,623
15565,GB61XZOA93842232486030,drug62529365,985
15566,GB61XZOA93842232486030,drug31999410,465
15567,GB61XZOA93842232486030,drug04673408,537
15568,GB61XZOA93842232486030,drug97899020,774
15569,GB61XZOA93842232486030,drug85864856,519
15570,GB61XZOA93842232486030,drug48331708,403
15571,GB61XZOA93842232486030,drug54349650,934
15572,GB61XZOA93842232486030,drug96335857,272
15573,GB61XZOA93842232486030,drug87480702,695
15574,GB61XZOA93842232486030,drug62529365,874
15575,GB61XZOA93842232486030,drug67531332,134
15576,GB61XZOA93842232486030,drug90435782,393
15577,GB61XZOA93842232486030,drug40052861,995
15578,GB61XZOA93842232486030,drug79748780,622
15579,GB61XZOA93842232486030,drug12221745,965
15580,GB61XZOA93842232486030,drug23867758,400
15581,GB61XZOA93842232486030,drug92078413,741
15582,GB61XZOA93842232486030,drug79748780,389
15583,GB61XZOA93842232486030,drug12221745,559
15584,GB61XZOA93842232486030,drug96335857,744
15585,GB61XZOA93842232486030,drug43279241,813
15586,GB61XZOA93842232486030,drug78223950,899
15587,GB61XZOA93842232486030,drug59470267,570
15588,GB61XZOA93842232486030,drug23867758,845
15589,GB61XZOA93842232486030,drug10212486,240
15590,GB61XZOA93842232486030,drug94679120,977
15591,GB61XZOA93842232486030,drug12890255,663
15592,GB90WXWS03498915018889,drug93448178,185
15593,GB90WXWS03498915018889,drug96302910,216
15594,GB90WXWS03498915018889,drug21625060,836
15595,GB90WXWS03498915018889,drug07437342,989
15596,GB90WXWS03498915018889,drug67531332,876
15597,GB90WXWS03498915018889,drug07005824,800
15598,GB90WXWS03498915018889,drug28011682,474
15599,GB90WXWS03498915018889,drug63758054,240
15600,GB90WXWS03498915018889,drug73414681,850
15601,GB90WXWS03498915018889,drug81570454,948
15602,GB90WXWS03498915018889,drug55536073,824
15603,GB90WXWS03498915018889,drug91871275,868
15604,GB90WXWS03498915018889,drug57961255,193
15605,GB90WXWS03498915018889,drug82307868,536
15606,GB90WXWS03498915018889,drug10212486,792
15607,GB90WXWS03498915018889,drug10212486,902
15608,GB90WXWS03498915018889,drug61824010,693
15609,GB90WXWS03498915018889,drug12503070,824
15610,GB90WXWS03498915018889,drug31282017,481
15611,GB90WXWS03498915018889,drug66295327,300
15612,GB90WXWS03498915018889,drug66048138,210
15613,GB90WXWS03498915018889,drug00666374,456
15614,GB90WXWS03498915018889,drug36537068,334
15615,GB90WXWS03498915018889,drug90419812,576
15616,GB90WXWS03498915018889,drug30212688,372
15617,GB90WXWS03498915018889,drug02277240,818
15618,GB90WXWS03498915018889,drug83393358,563
15619,GB90WXWS03498915018889,drug45482502,430
15620,GB90WXWS03498915018889,drug23867758,891
15621,GB90WXWS03498915018889,drug44812263,306
15622,GB90WXWS03498915018889,drug68272647,770
15623,GB90WXWS03498915018889,drug62529365,290
15624,GB90WXWS03498915018889,drug29155903,759
15625,GB90WXWS03498915018889,drug89581438,385
15626,GB90WXWS03498915018889,drug60843760,474
15627,GB90WXWS03498915018889,drug11824657,139
15628,GB90WXWS03498915018889,drug09332102,652
15629,GB90WXWS03498915018889,drug60470010,584
15630,GB90WXWS03498915018889,drug43279241,893
15631,GB90WXWS03498915018889,drug87480702,770
15632,GB90WXWS03498915018889,drug37858179,642
15633,GB90WXWS03498915018889,drug84538864,350
15634,GB90WXWS03498915018889,drug51423551,261
15635,GB90WXWS03498915018889,drug25473605,221
15636,GB90WXWS03498915018889,drug63617689,477
15637,GB90WXWS03498915018889,drug98928200,263
15638,GB90WXWS03498915018889,drug62781800,818
15639,GB90WXWS03498915018889,drug37448561,195
15640,GB90WXWS03498915018889,drug89581438,226
15641,GB90WXWS03498915018889,drug12221745,133
15642,GB90WXWS03498915018889,drug02347912,816
15643,GB90WXWS03498915018889,drug03704639,279
15644,GB90WXWS03498915018889,drug39664051,426
15645,GB90WXWS03498915018889,drug12503070,460
15646,GB90WXWS03498915018889,drug31410335,139
15647,GB90WXWS03498915018889,drug36537068,243
15648,GB82XHGQ68568542824330,drug15371560,801
15649,GB82XHGQ68568542824330,drug60470010,841
15650,GB82XHGQ68568542824330,drug02347912,583
15651,GB82XHGQ68568542824330,drug63702156,332
15652,GB82XHGQ68568542824330,drug70415612,403
15653,GB82XHGQ68568542824330,drug53284600,967
15654,GB82XHGQ68568542824330,drug05497454,879
15655,GB82XHGQ68568542824330,drug01308433,632
15656,GB82XHGQ68568542824330,drug07216213,660
15657,GB82XHGQ68568542824330,drug03209257,530
15658,GB82XHGQ68568542824330,drug31410335,622
15659,GB82XHGQ68568542824330,drug43043958,971
15660,GB82XHGQ68568542824330,drug30387515,927
15661,GB82XHGQ68568542824330,drug82627058,878
15662,GB82XHGQ68568542824330,drug45482502,765
15663,GB82XHGQ68568542824330,drug81285006,719
15664,GB82XHGQ68568542824330,drug81459506,455
15665,GB82XHGQ68568542824330,drug00913164,490
15666,GB82XHGQ68568542824330,drug62781800,177
15667,GB82XHGQ68568542824330,drug40688589,879
15668,GB82XHGQ68568542824330,drug43043958,608
15669,GB82XHGQ68568542824330,drug75339562,986
15670,GB82XHGQ68568542824330,drug52874741,343
15671,GB82XHGQ68568542824330,drug63758054,211
15672,GB46ZLNP54445989274775,drug81459506,671
15673,GB46ZLNP54445989274775,drug93448178,485
15674,GB46ZLNP54445989274775,drug45659690,192
15675,GB27GKOM34172927282050,drug73414681,804
15676,GB27GKOM34172927282050,drug43279241,763
15677,GB27GKOM34172927282050,drug45482502,364
15678,GB27GKOM34172927282050,drug98072057,636
15679,GB27GKOM34172927282050,drug60470010,283
15680,GB27GKOM34172927282050,drug80279068,575
15681,GB27GKOM34172927282050,drug81570454,625
15682,GB27GKOM34172927282050,drug90730092,582
15683,GB27GKOM34172927282050,drug63758054,704
15684,GB27GKOM34172927282050,drug66295327,754
15685,GB27GKOM34172927282050,drug60282545,771
15686,GB27GKOM34172927282050,drug70453034,820
15687,GB27GKOM34172927282050,drug80124078,578
15688,GB27GKOM34172927282050,drug96335857,420
15689,GB27GKOM34172927282050,drug91871275,936
15690,GB27GKOM34172927282050,drug82670597,183
15691,GB27GKOM34172927282050,drug43043958,137
15692,GB27GKOM34172927282050,drug67522019,782
15693,GB27GKOM34172927282050,drug55536073,847
15694,GB27GKOM34172927282050,drug29155903,207
15695,GB27GKOM34172927282050,drug26446547,683
15696,GB27GKOM34172927282050,drug80124078,236
15697,GB27GKOM34172927282050,drug82066062,675
15698,GB27GKOM34172927282050,drug09332102,789
15699,GB27GKOM34172927282050,drug34789896,155
15700,GB27GKOM34172927282050,drug75324698,576
15701,GB27GKOM34172927282050,drug59470267,740
15702,GB27GKOM34172927282050,drug48331708,640
15703,GB74ORGK68880157686509,drug71734989,889
15704,GB74ORGK68880157686509,drug94575323,730
15705,GB74ORGK68880157686509,drug03209257,141
15706,GB74ORGK68880157686509,drug51671051,758
15707,GB74ORGK68880157686509,drug78223950,327
15708,GB74ORGK68880157686509,drug00913164,859
15709,GB74ORGK68880157686509,drug07954108,498
15710,GB74ORGK68880157686509,drug89581438,736
15711,GB74ORGK68880157686509,drug81459506,732
15712,GB74ORGK68880157686509,drug66048138,422
15713,GB74ORGK68880157686509,drug82627058,176
15714,GB74ORGK68880157686509,drug26446547,401
15715,GB74ORGK68880157686509,drug37641146,247
15716,GB74ORGK68880157686509,drug36537068,426
15717,GB74ORGK68880157686509,drug94575323,919
15718,GB74ORGK68880157686509,drug60843760,646
15719,GB74ORGK68880157686509,drug04679172,648
15720,GB74ORGK68880157686509,drug63617689,390
15721,GB74ORGK68880157686509,drug78665699,312
15722,GB74ORGK68880157686509,drug24571234,228
15723,GB74ORGK68880157686509,drug30212688,150
15724,GB74ORGK68880157686509,drug59470267,581
15725,GB74ORGK68880157686509,drug59470267,816
15726,GB74ORGK68880157686509,drug78223950,169
15727,GB74ORGK68880157686509,drug38178634,658
15728,GB74ORGK68880157686509,drug10212486,990
15729,GB74ORGK68880157686509,drug72930892,805
15730,GB74ORGK68880157686509,drug96637593,164
15731,GB74ORGK68880157686509,drug31410335,838
15732,GB74ORGK68880157686509,drug02160115,160
15733,GB74ORGK68880157686509,drug36775507,375
15734,GB74ORGK68880157686509,drug98928200,508
15735,GB74ORGK68880157686509,drug98072057,294
15736,GB74ORGK68880157686509,drug94575323,674
15737,GB74ORGK68880157686509,drug53526540,561
15738,GB74ORGK68880157686509,drug82563585,114
15739,GB74ORGK68880157686509,drug68357658,277
15740,GB74ORGK68880157686509,drug43279241,991
15741,GB74ORGK68880157686509,drug28011682,519
15742,GB74ORGK68880157686509,drug23177871,969
15743,GB74ORGK68880157686509,drug81472369,290
15744,GB74ORGK68880157686509,drug87480702,327
15745,GB74ORGK68880157686509,drug80279068,613
15746,GB74ORGK68880157686509,drug16113015,503
15747,GB74ORGK68880157686509,drug16108141,601
15748,GB74ORGK68880157686509,drug85881884,531
15749,GB74ORGK68880157686509,drug20114367,349
15750,GB74ORGK68880157686509,drug18797701,660
15751,GB74ORGK68880157686509,drug36537068,684
15752,GB74ORGK68880157686509,drug23177871,273
15753,GB74ORGK68880157686509,drug81163762,527
15754,GB74ORGK68880157686509,drug40052861,621
15755,GB74ORGK68880157686509,drug45996863,794
15756,GB74ORGK68880157686509,drug70415612,439
15757,GB74ORGK68880157686509,drug85864856,267
15758,GB74ORGK68880157686509,drug53537447,511
15759,GB74ORGK68880157686509,drug43279241,544
15760,GB74ORGK68880157686509,drug21625060,154
15761,GB74ORGK68880157686509,drug48733458,754
15762,GB74ORGK68880157686509,drug81163762,224
15763,GB74ORGK68880157686509,drug14294525,904
15764,GB74ORGK68880157686509,drug07005824,704
15765,GB74ORGK68880157686509,drug22852205,826
15766,GB74ORGK68880157686509,drug07139598,711
15767,GB74ORGK68880157686509,drug70453034,506
15768,GB74ORGK68880157686509,drug30387515,308
15769,GB74ORGK68880157686509,drug96335857,496
15770,GB74ORGK68880157686509,drug39502094,355
15771,GB74ORGK68880157686509,drug59016069,756
15772,GB74ORGK68880157686509,drug63441802,455
15773,GB74ORGK68880157686509,drug13317331,954
15774,GB74ORGK68880157686509,drug07596964,449
15775,GB74ORGK68880157686509,drug36646647,247
15776,GB74ORGK68880157686509,drug07442995,542
15777,GB74ORGK68880157686509,drug51906948,726
15778,GB74ORGK68880157686509,drug51976255,717
15779,GB74ORGK68880157686509,drug34789896,220
15780,GB74ORGK68880157686509,drug20906559,908
15781,GB74ORGK68880157686509,drug07005824,626
15782,GB74ORGK68880157686509,drug96966044,419
15783,GB74ORGK68880157686509,drug37641146,230
15784,GB74ORGK68880157686509,drug82670597,690
15785,GB74ORGK68880157686509,drug01308433,690
15786,GB74ORGK68880157686509,drug22852205,299
15787,GB74ORGK68880157686509,drug17244244,158
15788,GB74ORGK68880157686509,drug83393358,154
15789,GB74ORGK68880157686509,drug34789896,891
15790,GB74ORGK68880157686509,drug85966482,151
15791,GB74ORGK68880157686509,drug90419812,403
15792,GB42EXYB84132925207090,drug72250907,197
15793,GB42EXYB84132925207090,drug10212486,652
15794,GB42EXYB84132925207090,drug90435782,467
15795,GB42EXYB84132925207090,drug22852205,443
15796,GB42EXYB84132925207090,drug07139598,174
15797,GB42EXYB84132925207090,drug35020578,769
15798,GB42EXYB84132925207090,drug63441802,613
15799,GB42EXYB84132925207090,drug42187806,394
15800,GB42EXYB84132925207090,drug81459506,225
15801,GB42EXYB84132925207090,drug83741951,447
15802,GB42EXYB84132925207090,drug04679172,437
15803,GB42EXYB84132925207090,drug30212688,108
15804,GB42EXYB84132925207090,drug09768543,777
15805,GB42EXYB84132925207090,drug22125507,877
15806,GB42EXYB84132925207090,drug72250907,399
15807,GB42EXYB84132925207090,drug04673408,874
15808,GB42EXYB84132925207090,drug54148048,296
15809,GB42EXYB84132925207090,drug55536073,245
15810,GB42EXYB84132925207090,drug63617689,544
15811,GB42EXYB84132925207090,drug35020578,689
15812,GB42EXYB84132925207090,drug39502094,589
15813,GB42EXYB84132925207090,drug51671051,935
15814,GB42EXYB84132925207090,drug85864856,283
15815,GB42EXYB84132925207090,drug51423551,187
15816,GB42EXYB84132925207090,drug05244287,266
15817,GB42EXYB84132925207090,drug02684192,521
15818,GB42EXYB84132925207090,drug63702156,964
15819,GB42EXYB84132925207090,drug35061861,582
15820,GB42EXYB84132925207090,drug24714877,757
15821,GB42EXYB84132925207090,drug75324698,902
15822,GB42EXYB84132925207090,drug97899020,165
15823,GB42EXYB84132925207090,drug10580707,592
15824,GB42EXYB84132925207090,drug81570454,983
15825,GB42EXYB84132925207090,drug29155903,345
15826,GB42EXYB84132925207090,drug10580707,649
15827,GB42EXYB84132925207090,drug22125507,862
15828,GB42EXYB84132925207090,drug91871275,329
15829,GB42EXYB84132925207090,drug20114367,333
15830,GB42EXYB84132925207090,drug72486597,787
15831,GB42EXYB84132925207090,drug81472369,489
15832,GB42EXYB84132925207090,drug09332102,305
15833,GB42EXYB84132925207090,drug90730092,617
15834,GB42EXYB84132925207090,drug96302910,308
15835,GB42EXYB84132925207090,drug89581438,691
15836,GB42EXYB84132925207090,drug82563585,539
15837,GB42EXYB84132925207090,drug57961255,469
15838,GB42EXYB84132925207090,drug06536879,722
15839,GB42EXYB84132925207090,drug07442995,791
15840,GB42EXYB84132925207090,drug62529365,671
15841,GB42EXYB84132925207090,drug38178634,774
15842,GB42EXYB84132925207090,drug63758054,638
15843,GB42EXYB84132925207090,drug39664051,263
15844,GB42EXYB84132925207090,drug91871275,496
15845,GB42EXYB84132925207090,drug80279068,899
15846,GB42EXYB84132925207090,drug07442995,923
15847,GB42EXYB84132925207090,drug25473605,624
15848,GB42EXYB84132925207090,drug77438058,255
15849,GB42EXYB84132925207090,drug96302910,873
15850,GB42EXYB84132925207090,drug98928200,644
15851,GB42EXYB84132925207090,drug51906948,558
15852,GB42EXYB84132925207090,drug85966482,855
15853,GB42EXYB84132925207090,drug47051621,871
15854,GB42EXYB84132925207090,drug48331708,918
15855,GB42EXYB84132925207090,drug59016069,520
15856,GB42EXYB84132925207090,drug72889619,200
15857,GB42EXYB84132925207090,drug45403330,410
15858,GB77UCRU65584045996683,drug34105634,459
15859,GB77UCRU65584045996683,drug07954108,405
15860,GB77UCRU65584045996683,drug51906948,244
15861,GB77UCRU65584045996683,drug02277240,584
15862,GB77UCRU65584045996683,drug81163762,457
15863,GB77UCRU65584045996683,drug31004220,203
15864,GB77UCRU65584045996683,drug38178634,985
15865,GB77UCRU65584045996683,drug94679120,500
15866,GB77UCRU65584045996683,drug63441802,785
15867,GB77UCRU65584045996683,drug09768543,881
15868,GB77UCRU65584045996683,drug90730092,549
15869,GB77UCRU65584045996683,drug23867758,429
15870,GB77UCRU65584045996683,drug90419812,746
15871,GB77UCRU65584045996683,drug81472369,749
15872,GB77UCRU65584045996683,drug75324698,282
15873,GB77UCRU65584045996683,drug85881884,331
15874,GB77UCRU65584045996683,drug35020578,901
15875,GB77UCRU65584045996683,drug37591403,690
15876,GB77UCRU65584045996683,drug97899020,147
15877,GB77UCRU65584045996683,drug61531215,745
15878,GB77UCRU65584045996683,drug31410335,781
15879,GB77UCRU65584045996683,drug75324698,322
15880,GB77UCRU65584045996683,drug13317331,461
15881,GB77UCRU65584045996683,drug81285006,936
15882,GB77UCRU65584045996683,drug66600541,107
15883,GB77UCRU65584045996683,drug83741951,252
15884,GB82MNDL89967924338109,drug98928200,639
15885,GB82MNDL89967924338109,drug96302910,124
15886,GB82MNDL89967924338109,drug23177871,371
15887,GB82MNDL89967924338109,drug24274852,170
15888,GB82MNDL89967924338109,drug40298825,297
15889,GB82MNDL89967924338109,drug63441802,506
15890,GB82MNDL89967924338109,drug85966482,797
15891,GB82MNDL89967924338109,drug00666374,981
15892,GB82MNDL89967924338109,drug91243812,477
15893,GB82MNDL89967924338109,drug54148048,511
15894,GB82MNDL89967924338109,drug45482502,115
15895,GB82MNDL89967924338109,drug61824010,916
15896,GB82MNDL89967924338109,drug51671051,792
15897,GB82MNDL89967924338109,drug45482502,284
15898,GB11TTQB49701434155342,drug68357658,450
15899,GB11TTQB49701434155342,drug82563585,318
15900,GB11TTQB49701434155342,drug85966482,866
15901,GB11TTQB49701434155342,drug00296038,675
15902,GB11TTQB49701434155342,drug72250907,701
15903,GB11TTQB49701434155342,drug67531332,444
15904,GB11TTQB49701434155342,drug72486597,121
15905,GB11TTQB49701434155342,drug54148048,979
15906,GB11TTQB49701434155342,drug72930892,415
15907,GB11TTQB49701434155342,drug55536073,996
15908,GB11TTQB49701434155342,drug96966044,591
15909,GB11TTQB49701434155342,drug90626067,994
15910,GB11TTQB49701434155342,drug45482502,574
15911,GB11TTQB49701434155342,drug66295327,383
15912,GB11TTQB49701434155342,drug92078413,100
15913,GB11TTQB49701434155342,drug68357658,184
15914,GB11TTQB49701434155342,drug81163762,964
15915,GB11TTQB49701434155342,drug96637593,159
15916,GB11TTQB49701434155342,drug10580707,161
15917,GB11TTQB49701434155342,drug36645459,398
15918,GB11TTQB49701434155342,drug24274852,895
15919,GB11TTQB49701434155342,drug47051621,472
15920,GB11TTQB49701434155342,drug96966044,116
15921,GB11TTQB49701434155342,drug95984926,377
15922,GB11TTQB49701434155342,drug52419621,745
15923,GB11TTQB49701434155342,drug00913164,295
15924,GB11TTQB49701434155342,drug20114367,449
15925,GB11TTQB49701434155342,drug59470267,593
15926,GB11TTQB49701434155342,drug38178634,472
15927,GB11TTQB49701434155342,drug30212688,322
15928,GB11TTQB49701434155342,drug36645459,965
15929,GB11TTQB49701434155342,drug81570454,509
15930,GB11TTQB49701434155342,drug82307868,227
15931,GB11TTQB49701434155342,drug30387515,539
15932,GB11TTQB49701434155342,drug68272647,599
15933,GB11TTQB49701434155342,drug90626067,861
15934,GB11TTQB49701434155342,drug92078413,706
15935,GB11TTQB49701434155342,drug18797701,570
15936,GB11TTQB49701434155342,drug78223950,765
15937,GB11TTQB49701434155342,drug62529365,265
15938,GB11TTQB49701434155342,drug47051621,619
15939,GB11TTQB49701434155342,drug66295327,579
15940,GB11TTQB49701434155342,drug83393358,280
15941,GB11TTQB49701434155342,drug67531332,346
15942,GB11TTQB49701434155342,drug63758054,170
15943,GB11TTQB49701434155342,drug88734576,594
15944,GB11TTQB49701434155342,drug63247565,845
15945,GB11TTQB49701434155342,drug03704639,468
15946,GB11TTQB49701434155342,drug07139598,220
15947,GB11TTQB49701434155342,drug37591403,817
15948,GB11TTQB49701434155342,drug45996863,662
15949,GB11TTQB49701434155342,drug77438058,396
15950,GB11TTQB49701434155342,drug37448561,261
15951,GB11TTQB49701434155342,drug13317331,313
15952,GB11TTQB49701434155342,drug31410335,817
15953,GB11TTQB49701434155342,drug35061861,554
15954,GB11TTQB49701434155342,drug22852205,416
15955,GB11TTQB49701434155342,drug45659690,729
15956,GB11TTQB49701434155342,drug44812263,523
15957,GB11TTQB49701434155342,drug31784573,698
15958,GB11TTQB49701434155342,drug42187806,816
15959,GB11TTQB49701434155342,drug43279241,652
15960,GB11TTQB49701434155342,drug37448561,929
15961,GB11TTQB49701434155342,drug07954108,326
15962,GB11TTQB49701434155342,drug15406590,661
15963,GB11TTQB49701434155342,drug40298825,819
15964,GB11TTQB49701434155342,drug22155948,544
15965,GB11TTQB49701434155342,drug38178634,778
15966,GB11TTQB49701434155342,drug40298825,383
15967,GB11TTQB49701434155342,drug43279241,426
15968,GB11TTQB49701434155342,drug54349650,240
15969,GB11TTQB49701434155342,drug63702156,901
15970,GB11TTQB49701434155342,drug03704639,972
15971,GB11TTQB49701434155342,drug80124078,493
15972,GB11TTQB49701434155342,drug20906559,634
15973,GB11TTQB49701434155342,drug91084545,993
15974,GB11TTQB49701434155342,drug94449822,802
15975,GB11TTQB49701434155342,drug37641146,977
15976,GB11TTQB49701434155342,drug43043958,619
15977,GB11TTQB49701434155342,drug36537068,637
15978,GB11TTQB49701434155342,drug62781800,535
15979,GB11TTQB49701434155342,drug94575323,810
15980,GB11TTQB49701434155342,drug87480702,883
15981,GB11TTQB49701434155342,drug12503070,304
15982,GB11TTQB49701434155342,drug52419621,737
15983,GB11TTQB49701434155342,drug12890255,522
15984,GB11TTQB49701434155342,drug51671051,538
15985,GB11TTQB49701434155342,drug07596964,415
15986,GB11TTQB49701434155342,drug39664051,914
15987,GB11TTQB49701434155342,drug03209257,232
15988,GB11TTQB49701434155342,drug34789896,984
15989,GB11TTQB49701434155342,drug24714877,596
15990,GB11TTQB49701434155342,drug24714877,331
15991,GB78YRIE55073431637042,drug35020578,191
15992,GB78YRIE55073431637042,drug09332102,476
15993,GB78YRIE55073431637042,drug75324698,514
15994,GB78YRIE55073431637042,drug72486597,591
15995,GB78YRIE55073431637042,drug07954108,166
15996,GB78YRIE55073431637042,drug39018649,569
15997,GB78YRIE55073431637042,drug19384863,988
15998,GB78YRIE55073431637042,drug98928200,328
15999,GB78YRIE55073431637042,drug54349650,123
16000,GB78YRIE55073431637042,drug34789896,317
16001,GB78YRIE55073431637042,drug06536879,534
16002,GB78YRIE55073431637042,drug78223950,515
16003,GB78YRIE55073431637042,drug97899020,667
16004,GB78YRIE55073431637042,drug37858179,631
16005,GB78YRIE55073431637042,drug90730092,822
16006,GB78YRIE55073431637042,drug75324698,765
16007,GB78YRIE55073431637042,drug37641146,221
16008,GB78YRIE55073431637042,drug12503070,595
16009,GB78YRIE55073431637042,drug23867758,403
16010,GB78YRIE55073431637042,drug72486597,692
16011,GB78YRIE55073431637042,drug02277240,758
16012,GB78YRIE55073431637042,drug37591403,826
16013,GB78YRIE55073431637042,drug30387515,856
16014,GB78YRIE55073431637042,drug39018649,922
16015,GB78YRIE55073431637042,drug15371560,855
16016,GB78YRIE55073431637042,drug20114367,472
16017,GB78YRIE55073431637042,drug97899020,551
16018,GB78YRIE55073431637042,drug22155948,278
16019,GB78YRIE55073431637042,drug43279241,920
16020,GB78YRIE55073431637042,drug59470267,990
16021,GB78YRIE55073431637042,drug02160115,402
16022,GB78YRIE55073431637042,drug35061861,533
16023,GB78YRIE55073431637042,drug63758054,406
16024,GB78YRIE55073431637042,drug26446547,544
16025,GB78YRIE55073431637042,drug83741951,679
16026,GB78YRIE55073431637042,drug72889619,447
16027,GB78YRIE55073431637042,drug43043958,750
16028,GB78YRIE55073431637042,drug67522019,943
16029,GB78YRIE55073431637042,drug43043958,734
16030,GB78YRIE55073431637042,drug35061861,878
16031,GB78YRIE55073431637042,drug57961255,934
16032,GB78YRIE55073431637042,drug51423551,815
16033,GB78YRIE55073431637042,drug00296038,291
16034,GB78YRIE55073431637042,drug85881884,637
16035,GB78YRIE55073431637042,drug39664051,515
16036,GB78YRIE55073431637042,drug07951190,201
16037,GB78YRIE55073431637042,drug36537068,130
16038,GB78YRIE55073431637042,drug57961255,816
16039,GB78YRIE55073431637042,drug75151645,204
16040,GB78YRIE55073431637042,drug82670597,577
16041,GB78YRIE55073431637042,drug45403330,957
16042,GB78YRIE55073431637042,drug25473605,492
16043,GB78YRIE55073431637042,drug36645459,460
16044,GB78YRIE55073431637042,drug22155948,549
16045,GB78YRIE55073431637042,drug94449822,547
16046,GB78YRIE55073431637042,drug31282017,280
16047,GB78YRIE55073431637042,drug07139598,542
16048,GB78YRIE55073431637042,drug07596964,369
16049,GB78YRIE55073431637042,drug49452730,731
16050,GB78YRIE55073431637042,drug29155903,871
16051,GB78YRIE55073431637042,drug81163762,460
16052,GB78YRIE55073431637042,drug36645459,873
16053,GB78YRIE55073431637042,drug26446547,353
16054,GB78YRIE55073431637042,drug42187806,758
16055,GB78YRIE55073431637042,drug82066062,280
16056,GB78YRIE55073431637042,drug19384863,492
16057,GB85PSGJ77627406437468,drug53537447,307
16058,GB85PSGJ77627406437468,drug91280893,291
16059,GB85PSGJ77627406437468,drug53526540,301
16060,GB85PSGJ77627406437468,drug27231500,927
16061,GB85PSGJ77627406437468,drug91871275,625
16062,GB85PSGJ77627406437468,drug90435782,310
16063,GB85PSGJ77627406437468,drug51671051,798
16064,GB85PSGJ77627406437468,drug54349650,991
16065,GB85PSGJ77627406437468,drug13317331,310
16066,GB85PSGJ77627406437468,drug29155903,439
16067,GB85PSGJ77627406437468,drug87480702,591
16068,GB85PSGJ77627406437468,drug78223950,803
16069,GB85PSGJ77627406437468,drug67522019,787
16070,GB85PSGJ77627406437468,drug51906948,296
16071,GB85PSGJ77627406437468,drug31784573,577
16072,GB85PSGJ77627406437468,drug43043958,533
16073,GB85PSGJ77627406437468,drug80124078,541
16074,GB85PSGJ77627406437468,drug72930892,156
16075,GB85PSGJ77627406437468,drug83393358,272
16076,GB85PSGJ77627406437468,drug20906559,391
16077,GB85PSGJ77627406437468,drug14294525,776
16078,GB85PSGJ77627406437468,drug91871275,995
16079,GB85PSGJ77627406437468,drug58415733,988
16080,GB85PSGJ77627406437468,drug72486597,441
16081,GB85PSGJ77627406437468,drug87480702,690
16082,GB85PSGJ77627406437468,drug96335857,337
16083,GB85PSGJ77627406437468,drug31999410,898
16084,GB85PSGJ77627406437468,drug81472369,941
16085,GB85PSGJ77627406437468,drug34789896,492
16086,GB85PSGJ77627406437468,drug02684192,836
16087,GB85PSGJ77627406437468,drug17244244,874
16088,GB85PSGJ77627406437468,drug91243812,367
16089,GB85PSGJ77627406437468,drug31784573,363
16090,GB85PSGJ77627406437468,drug15406590,230
16091,GB85PSGJ77627406437468,drug82627058,162
16092,GB85PSGJ77627406437468,drug31784573,946
16093,GB85PSGJ77627406437468,drug81478514,535
16094,GB85PSGJ77627406437468,drug70453034,202
16095,GB85PSGJ77627406437468,drug02160115,180
16096,GB85PSGJ77627406437468,drug85881884,172
16097,GB85PSGJ77627406437468,drug62529365,154
16098,GB85PSGJ77627406437468,drug81163762,718
16099,GB85PSGJ77627406437468,drug26446547,108
16100,GB85PSGJ77627406437468,drug30387515,308
16101,GB85PSGJ77627406437468,drug05810291,928
16102,GB85PSGJ77627406437468,drug90730092,390
16103,GB85PSGJ77627406437468,drug38178634,147
16104,GB85PSGJ77627406437468,drug79748780,528
16105,GB54FGJT92365503665904,drug10580707,950
16106,GB54FGJT92365503665904,drug91243812,444
16107,GB54FGJT92365503665904,drug90626067,373
16108,GB54FGJT92365503665904,drug38178634,684
16109,GB54FGJT92365503665904,drug67531332,515
16110,GB54FGJT92365503665904,drug63758054,882
16111,GB54FGJT92365503665904,drug42187806,282
16112,GB54FGJT92365503665904,drug84538864,201
16113,GB54FGJT92365503665904,drug39664051,900
16114,GB54FGJT92365503665904,drug75339562,384
16115,GB54FGJT92365503665904,drug75151645,641
16116,GB54FGJT92365503665904,drug84538864,867
16117,GB54FGJT92365503665904,drug53537447,390
16118,GB54FGJT92365503665904,drug52419621,774
16119,GB54FGJT92365503665904,drug87480702,901
16120,GB54FGJT92365503665904,drug22155948,669
16121,GB54FGJT92365503665904,drug60282545,689
16122,GB54FGJT92365503665904,drug07437342,593
16123,GB54FGJT92365503665904,drug07139598,297
16124,GB54FGJT92365503665904,drug51906948,673
16125,GB54FGJT92365503665904,drug81472369,703
16126,GB54FGJT92365503665904,drug63617689,500
16127,GB54FGJT92365503665904,drug06536879,154
16128,GB54FGJT92365503665904,drug36646647,385
16129,GB54FGJT92365503665904,drug10212486,354
16130,GB54FGJT92365503665904,drug38178634,425
16131,GB54FGJT92365503665904,drug35061861,441
16132,GB54FGJT92365503665904,drug96302910,668
16133,GB54FGJT92365503665904,drug75339562,145
16134,GB54FGJT92365503665904,drug19384863,193
16135,GB54FGJT92365503665904,drug71734989,824
16136,GB54FGJT92365503665904,drug88734576,883
16137,GB54FGJT92365503665904,drug87480702,925
